CustomerKey,Full Name,Gender,DateFirstPurchase,City,State,Country
22078,William Martin,Male,28-04-2020,Glendale,California,United States
22079,Katherine Perez,Female,09-10-2020,N. Vancouver,British Columbia,Canada
22080,Caitlin Sanchez,Female,28-11-2020,Sooke,British Columbia,Canada
22081,Olivia Clark,Female,05-04-2020,W. Linn,Oregon,United States
22082,Lucas Barnes,Male,13-04-2020,Berkeley,California,United States
22083,David Flores,Male,27-08-2020,Berkeley,California,United States
22084,Francis Gomez,Male,08-10-2020,Chula Vista,California,United States
22085,Toni Mehta,Female,05-08-2020,Colma,California,United States
22086,Chelsea Sanchez,Female,12-06-2020,Concord,California,United States
22087,Joan Coleman,Female,10-07-2020,Coronado,California,United States
22088,Hannah Diaz,Female,14-04-2020,Glendale,California,United States
22089,Mason Gray,Male,08-04-2020,Novato,California,United States
22090,Alexandra Miller,Female,09-02-2020,West Covina,California,United States
22091,Kayla Griffin,Female,25-04-2020,Lynnwood,Washington,United States
22092,Andrea Young,Female,12-04-2020,Tacoma,Washington,United States
22093,Sydney Baker,Female,16-05-2020,Portland,Oregon,United States
22094,Jared Watson,Male,08-05-2020,Walla Walla,Washington,United States
22095,Brandon Perry,Male,10-11-2020,Victoria,British Columbia,Canada
22096,Bryce Cooper,Male,03-05-2020,Bellingham,Washington,United States
22097,David Anderson,Male,16-02-2020,Victoria,British Columbia,Canada
22098,Katherine Brooks,Female,28-06-2020,W. Linn,Oregon,United States
22099,Joel Schmidt,Male,13-05-2020,Colma,California,United States
22100,Fernando Hall,Male,08-08-2020,Port Hammond,British Columbia,Canada
22101,Carol White,Female,06-10-2020,Everett,Washington,United States
22102,Eduardo Cox,Male,06-10-2020,Salem,Oregon,United States
22103,Alexandra Hernandez,Female,23-05-2020,Burlingame,California,United States
22104,Richard Adams,Male,07-05-2020,Daly City,California,United States
22105,Taylor Cooper,Female,01-01-2021,Lemon Grove,California,United States
22106,Olivia Long,Female,11-05-2020,Palo Alto,California,United States
22107,Michael Jones,Male,12-06-2020,Oak Bay,British Columbia,Canada
22108,Eduardo Powell,Male,18-04-2020,Novato,California,United States
22109,Jonathan Mitchell,Male,19-03-2018,Vancouver,British Columbia,Canada
22110,Eduardo King,Male,24-12-2020,Beaverton,Oregon,United States
22111,Gabriella King,Female,01-12-2020,Concord,California,United States
22112,Paige Reed,Female,27-03-2018,Port Hammond,British Columbia,Canada
22113,Katherine Garcia,Female,17-05-2020,W. Linn,Oregon,United States
22114,Lucas Martin,Male,01-03-2018,Cliffside,British Columbia,Canada
22115,Dalton Rogers,Male,07-05-2020,Redmond,Washington,United States
22116,Robert Lopez,Male,28-05-2020,Grossmont,California,United States
22117,Sydney Perez,Female,22-03-2018,Vancouver,British Columbia,Canada
22118,Jennifer Parker,Female,22-04-2018,Vancouver,British Columbia,Canada
22119,Hailey Flores,Female,28-05-2020,Burlingame,California,United States
22120,Jennifer Perry,Female,28-04-2018,Victoria,British Columbia,Canada
22121,Jackson Henderson,Male,18-05-2018,Haney,British Columbia,Canada
22122,Rachel Butler,Female,13-04-2020,Redmond,Washington,United States
22123,Isabella Bailey,Female,24-05-2020,Beverly Hills,California,United States
22124,Desiree Alonso,Female,12-11-2020,Chicago,Illinois,United States
22125,Zachary Garcia,Male,11-03-2020,National City,California,United States
22126,Rachel Ward,Female,20-08-2020,Burlingame,California,United States
22127,Marcus Thompson,Male,09-05-2020,Colma,California,United States
22128,Melissa Perry,Female,26-05-2018,Langford,British Columbia,Canada
22129,Chloe Hall,Female,13-05-2020,Beverly Hills,California,United States
22130,Xavier Bryant,Male,09-05-2020,San Diego,California,United States
22131,Jessica Cook,Female,19-05-2020,Grossmont,California,United States
22132,Rachael Mehta,Female,28-05-2020,Colma,California,United States
22133,Xavier Adams,Male,19-05-2020,Olympia,Washington,United States
22134,Leonard Raji,Male,25-09-2020,Burbank,California,United States
22135,Julia Hernandez,Female,06-05-2020,Renton,Washington,United States
22136,Devin Evans,Male,06-05-2020,El Cajon,California,United States
22137,Elizabeth Griffin,Female,05-12-2020,Newport Beach,California,United States
22138,Alexandra Brooks,Female,17-04-2020,Chula Vista,California,United States
22139,Jaime Pal,Male,12-05-2020,Concord,California,United States
22140,Makayla Sanchez,Female,25-12-2020,Renton,Washington,United States
22141,Jesse Carter,Male,26-08-2020,Sooke,British Columbia,Canada
22142,Nelson Alonso,Male,27-03-2020,Burlingame,California,United States
22143,Summer Prasad,Female,15-02-2020,Cliffside,British Columbia,Canada
22144,Zachary Wang,Male,13-07-2020,Haney,British Columbia,Canada
22145,Eduardo Kelly,Male,22-03-2020,Berkeley,California,United States
22146,Benjamin Chen,Male,11-12-2020,Torrance,California,United States
22147,Brett Kapoor,Male,24-08-2020,Caloundra,Queensland,Australia
22148,Candace Prasad,Female,22-06-2020,Cranbourne,Victoria,Australia
22149,Gregory Shen,Male,30-12-2020,Hobart,Tasmania,Australia
22150,Damien Liang,Male,11-03-2020,Townsville,Queensland,Australia
22151,Neil Jimenez,Male,08-09-2020,Cloverdale,South Australia,Australia
22152,Marcus King,Male,07-12-2020,Long Beach,California,United States
22153,Alyssa Kelly,Female,28-05-2020,San Gabriel,California,United States
22154,Yolanda Yuan,Female,04-02-2020,Chalk Riber,Ontario,Canada
22155,Steve Cai,Male,07-09-2020,Sunbury,Victoria,Australia
22156,Jamie Zheng,Female,06-03-2020,Brisbane,Queensland,Australia
22157,Maria Richardson,Female,08-10-2020,Beaverton,Oregon,United States
22158,Amber Phillips,Female,06-06-2020,Beaverton,Oregon,United States
22159,David Davis,Male,11-12-2020,Olympia,Washington,United States
22160,Alex Richardson,Male,03-06-2020,Portland,Oregon,United States
22161,Rachel Clark,Female,20-12-2020,Berkeley,California,United States
22162,Brad Yuan,Male,05-06-2020,Burbank,California,United States
22163,Morgan Scott,Female,04-02-2020,Lakewood,California,United States
22164,Destiny Morris,Female,10-06-2020,Spring Valley,California,United States
22165,Aaron Perez,Male,18-05-2020,Glendale,California,United States
22166,Katherine Gray,Female,12-06-2020,Yakima,Washington,United States
22167,Colleen Yang,Female,10-02-2020,Lane Cove,New South Wales,Australia
22168,Erica Wang,Female,12-04-2019,Wollongong,New South Wales,Australia
22169,Jenny Li,Female,19-06-2020,Melbourne,Victoria,Australia
22170,Cynthia Martinez,Female,03-04-2019,Warrnambool,Victoria,Australia
22171,Meredith Gonzalez,Female,24-04-2019,Cranbourne,Victoria,Australia
22172,Cesar Sara,Male,01-04-2019,Rhodes,New South Wales,Australia
22173,Bianca Cai,Female,08-04-2019,Rhodes,New South Wales,Australia
22174,Micah Lu,Male,11-04-2019,Perth,South Australia,Australia
22175,Joy Dominguez,Female,12-04-2019,Warrnambool,Victoria,Australia
22176,Alejandro Yang,Male,05-07-2020,Wollongong,New South Wales,Australia
22177,Meghan Suarez,Female,13-07-2020,Port Macquarie,New South Wales,Australia
22178,Jessica Bell,Female,10-04-2019,Port Macquarie,New South Wales,Australia
22179,Abby Mehta,Female,15-06-2020,Springwood,New South Wales,Australia
22180,Joe Srini,Male,31-03-2019,North Ryde,New South Wales,Australia
22181,Gary Romero,Male,05-04-2019,North Ryde,New South Wales,Australia
22182,Madeline Parker,Female,26-05-2018,Sooke,British Columbia,Canada
22183,Benjamin Jones,Male,17-10-2020,Bremerton,Washington,United States
22184,Jeremy Carter,Male,13-10-2020,Lakewood,California,United States
22185,Connor Henderson,Male,26-03-2020,Palo Alto,California,United States
22186,Jonathan Foster,Male,23-12-2020,San Carlos,California,United States
22187,Hannah Russell,Female,01-01-2021,Corvallis,Oregon,United States
22188,Sarah Barnes,Female,20-12-2020,Bellingham,Washington,United States
22189,Linda Hernandez,Female,20-06-2020,Burien,Washington,United States
22190,Carlos Richardson,Male,22-10-2020,Lemon Grove,California,United States
22191,Jack Adams,Male,17-05-2020,Seattle,Washington,United States
22192,Henry Zimmerman,Male,24-06-2020,Marysville,Washington,United States
22193,Toni Garcia,Female,28-04-2019,Seaford,Victoria,Australia
22194,Bruce Sai,Male,26-04-2019,Lavender Bay,New South Wales,Australia
22195,Philip Romero,Male,05-04-2019,Brisbane,Queensland,Australia
22196,Francis Romero,Male,13-04-2019,Townsville,Queensland,Australia
22197,Larry Dominguez,Male,06-04-2019,Cloverdale,South Australia,Australia
22198,Frank Hernandez,Male,10-04-2019,Coffs Harbour,New South Wales,Australia
22199,David Lee,Male,17-04-2019,Geelong,Victoria,Australia
22200,Martha Ye,Female,11-04-2019,Matraville,New South Wales,Australia
22201,Lindsey Luo,Female,19-05-2019,Townsville,Queensland,Australia
22202,Roberto Diaz,Male,07-05-2019,St. Leonards,New South Wales,Australia
22203,Alisha Zheng,Female,23-05-2019,Seaford,Victoria,Australia
22204,Dustin Xie,Male,15-07-2020,Hobart,Tasmania,Australia
22205,Bobby Saunders,Male,20-07-2020,Coffs Harbour,New South Wales,Australia
22206,Cynthia Rodriguez,Female,12-08-2020,Caloundra,Queensland,Australia
22207,Nancy Sanchez,Female,05-05-2019,Lane Cove,New South Wales,Australia
22208,Candice Liang,Female,31-03-2020,Rhodes,New South Wales,Australia
22209,Cedric Shen,Male,03-05-2020,Port Macquarie,New South Wales,Australia
22210,Martha Yang,Female,11-06-2020,North Sydney,New South Wales,Australia
22211,Richard Gray,Male,15-05-2020,Olympia,Washington,United States
22212,Kara Xu,Female,03-05-2020,Darlinghurst,New South Wales,Australia
22213,Jay Patel,Male,27-02-2020,Perth,South Australia,Australia
22214,Sabrina Ruiz,Female,29-09-2020,Geelong,Victoria,Australia
22215,Samuel Lal,Male,14-04-2020,Lincoln Acres,California,United States
22216,Marcus Howard,Male,11-06-2020,Spring Valley,California,United States
22217,Dylan Powell,Male,17-01-2021,Oak Bay,British Columbia,Canada
22218,Christian Bryant,Male,24-12-2020,Bremerton,Washington,United States
22219,Juha-Pekka Posti,Female,22-11-2020,Metchosin,British Columbia,Canada
22220,Brandon Sharma,Male,26-12-2020,Lebanon,Oregon,United States
22221,Benjamin Kumar,Male,14-12-2020,Colma,California,United States
22222,Angel Hill,Male,19-12-2020,Torrance,California,United States
22223,Gabrielle Parker,Female,27-09-2020,Mill Valley,California,United States
22224,Katherine Alexander,Female,10-06-2020,Chula Vista,California,United States
22225,Jessica Murphy,Female,27-06-2020,Issaquah,Washington,United States
22226,Morgan Sanders,Female,18-03-2020,Grossmont,California,United States
22227,Barbara Cai,Female,26-03-2020,Burbank,California,United States
22228,Katelyn Gonzalez,Female,31-10-2020,Everett,Washington,United States
22229,Wyatt Perry,Male,04-12-2020,Burbank,California,United States
22230,Jordyn Bennett,Female,26-05-2018,N. Vancouver,British Columbia,Canada
22231,Grace Brooks,Female,30-05-2020,Glendale,California,United States
22232,Paige Brooks,Female,21-05-2018,Haney,British Columbia,Canada
22233,Xavier Martin,Male,18-05-2018,Haney,British Columbia,Canada
22234,Katherine Gonzalez,Female,23-05-2018,Shawnee,British Columbia,Canada
22235,Sebastian Peterson,Male,19-12-2020,Coronado,California,United States
22236,Jose Gonzalez,Male,27-12-2020,Newport Beach,California,United States
22237,Angel Morris,Male,27-07-2020,Glendale,California,United States
22238,Alex Murphy,Male,27-12-2020,Lebanon,Oregon,United States
22239,Jesse Cook,Male,01-07-2020,San Francisco,California,United States
22240,Miguel Powell,Male,04-06-2020,Marysville,Washington,United States
22241,Alexandria Washington,Female,11-12-2020,Redmond,Washington,United States
22242,Cameron Walker,Male,06-03-2020,Yakima,Washington,United States
22243,Emma Lewis,Female,04-12-2020,Marysville,Washington,United States
22244,Shelby Howard,Female,05-04-2020,Edmonds,Washington,United States
22245,Evan Lopez,Male,08-12-2020,Lake Oswego,Oregon,United States
22246,Jacqueline Cox,Female,02-12-2020,Grossmont,California,United States
22247,Ryan Williams,Male,20-06-2018,Royal Oak,British Columbia,Canada
22248,Gary Ramos,Male,01-12-2020,Beverly Hills,California,United States
22249,Kevin Chen,Male,27-06-2020,Lemon Grove,California,United States
22250,Michael Wilson,Male,27-06-2020,Santa Cruz,California,United States
22251,Martha She,Female,18-06-2018,Calgary,Alberta,Canada
22252,Makayla Brooks,Female,23-06-2018,Oak Bay,British Columbia,Canada
22253,Stephanie Reed,Female,28-12-2020,Bremerton,Washington,United States
22254,Fernando Scott,Male,13-01-2020,Marysville,Washington,United States
22255,Nicole Rogers,Female,26-06-2020,Seattle,Washington,United States
22256,Edwin Lu,Male,01-06-2020,Chula Vista,California,United States
22257,Carrie Romero,Female,06-06-2020,Concord,California,United States
22258,Jessica Reed,Female,16-06-2020,Glendale,California,United States
22259,Dalton Mitchell,Male,08-01-2020,Lebanon,Oregon,United States
22260,Courtney Allen,Female,07-01-2020,Salem,Oregon,United States
22261,Isaac Allen,Male,28-12-2019,Berkeley,California,United States
22262,Marcus Collins,Male,22-01-2020,Mill Valley,California,United States
22263,Patrick Blue,Male,22-01-2021,Kirkland,Washington,United States
22264,Stephanie Coleman,Female,10-06-2020,Cliffside,British Columbia,Canada
22265,Jeremiah Sanchez,Male,10-03-2020,Shawnee,British Columbia,Canada
22266,Rachel Sanders,Female,26-06-2020,Newport Beach,California,United States
22267,Brianna Rodriguez,Female,12-06-2018,Newton,British Columbia,Canada
22268,Alexandra Barnes,Female,27-06-2018,Newton,British Columbia,Canada
22269,Caleb Yang,Male,23-07-2020,Concord,California,United States
22270,Antonio Gonzales,Male,07-06-2020,Glendale,California,United States
22271,Connor Mitchell,Male,19-06-2020,Lincoln Acres,California,United States
22272,Isabella Kelly,Female,21-06-2020,Palo Alto,California,United States
22273,Patricia Rodriguez,Female,17-01-2020,Chula Vista,California,United States
22274,Adam Chen,Male,21-01-2020,Tacoma,Washington,United States
22275,Ian Bailey,Male,08-02-2020,Lincoln Acres,California,United States
22276,Gabriella Gray,Female,02-02-2020,San Gabriel,California,United States
22277,Arianna Torres,Female,25-01-2021,Port Orchard,Washington,United States
22278,Mariah Gray,Female,16-03-2020,N. Vancouver,British Columbia,Canada
22279,Riley Kelly,Female,04-12-2020,Burlingame,California,United States
22280,Luis Scott,Male,17-05-2020,Daly City,California,United States
22281,Alexia Diaz,Female,15-02-2020,Woodland Hills,California,United States
22282,Jonathan Hughes,Male,30-01-2020,Lake Oswego,Oregon,United States
22283,Eduardo Davis,Male,20-08-2020,Oregon City,Oregon,United States
22284,Kristy Sanz,Female,28-01-2020,Beverly Hills,California,United States
22285,Meredith Moreno,Female,14-07-2020,Cliffside,British Columbia,Canada
22286,Gabriel Hughes,Male,12-05-2020,San Gabriel,California,United States
22287,Megan Griffin,Female,18-02-2020,Lincoln Acres,California,United States
22288,Isabel Patterson,Female,07-02-2020,Beaverton,Oregon,United States
22289,Thomas Long,Male,06-02-2020,Bellflower,California,United States
22290,Jocelyn Jenkins,Female,05-06-2020,Seattle,Washington,United States
22291,Carlos Morris,Male,31-05-2020,Berkeley,California,United States
22292,Stacy Gomez,Female,26-06-2020,Burbank,California,United States
22293,Jasmine Johnson,Female,06-06-2020,Fremont,California,United States
22294,Rachel Brown,Female,22-06-2020,Glendale,California,United States
22295,Jade Morgan,Female,23-06-2020,Imperial Beach,California,United States
22296,Benjamin Johnson,Male,27-10-2020,Lemon Grove,California,United States
22297,Jasmine Garcia,Female,16-06-2020,Redwood City,California,United States
22298,Marcus Williams,Male,24-07-2020,Spring Valley,California,United States
22299,Richard Murphy,Male,07-06-2018,Oak Bay,British Columbia,Canada
22300,Kaitlyn Price,Female,22-02-2020,Redmond,Washington,United States
22301,Abigail Rodriguez,Female,06-02-2020,Lakewood,California,United States
22302,Clayton Guo,Male,10-07-2020,Leeds,England,United Kingdom
22303,Philip Alonso,Male,14-12-2020,Verrieres Le Buisson,Essonne,France
22304,Jaime Vazquez,Female,22-07-2020,London,England,United Kingdom
22305,Anne Carlson,Female,05-01-2021,London,England,United Kingdom
22306,Ivan Kapoor,Male,05-05-2020,Paris,Seine (Paris),France
22307,Sarah Ross,Female,01-10-2020,Hof,Bayern,Germany
22308,Cassandra Lopez,Female,30-06-2020,Esher-Molesey,England,United Kingdom
22309,Leah Zhou,Female,13-08-2020,London,England,United Kingdom
22310,Christina Sanders,Female,24-06-2020,Neunkirchen,Saarland,Germany
22311,Bruce Sara,Male,15-07-2020,York,England,United Kingdom
22312,Kristi Mehta,Female,11-01-2020,Orleans,Loiret,France
22313,Jarrod Martinez,Male,03-08-2020,Warrington,England,United Kingdom
